session,range_bin,pair,ch_i,ch_j,same_tx,timestamp_source,coherence_hr_timestamp_aware,coherence_br_timestamp_aware,coherence_hr_legacy_frame_index,coherence_br_legacy_frame_index,input_frames,segments,gap_count,median_dt_ms,resampled_fs_hz,gap_threshold_ms,discarded_short_gap_segments,paired_segments,coherence_segments_used,coherence_weighted_by
sub-97793_,20,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.1033870205283165,0.21321889758110046,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.33232459291173067,0.3941190840947716,0.3271205425262451,0.41164976358413696,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.3271205425262451,0.41164976358413696,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.1329485753219081,0.16008159140010778,0.13506273925304413,0.15901483595371246,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.13506273925304413,0.15901483595371246,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.3151225389153581,0.22471695351907678,0.3163062632083893,0.2193910926580429,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.3163062632083893,0.2193910926580429,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.7013006909551035,0.6505660386185855,0.7074148058891296,0.6377619504928589,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.7074148058891296,0.6377619504928589,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.2590583119148184,0.39111617152833894,0.257289320230484,0.40647196769714355,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.257289320230484,0.40647196769714355,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.08834302676771093,0.1190598004209939,0.09693783521652222,0.12498869001865387,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.09693783521652222,0.12498869001865387,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.2254460361973856,0.14669506622265455,0.23117713630199432,0.14285966753959656,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.23117713630199432,0.14285966753959656,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.09553010681033577,0.04402587122169608,0.09793146699666977,0.039471182972192764,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.09793146699666977,0.039471182972192764,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.30663487934905015,0.21190584251624034,0.3059268891811371,0.20941181480884552,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.3059268891811371,0.20941181480884552,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.7276140790976817,0.820319575889593,0.7314503192901611,0.8209580779075623,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.7314503192901611,0.8209580779075623,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.13872278936225588,0.07646833637472093,0.13950780034065247,0.08041535317897797,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.13950780034065247,0.08041535317897797,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.17181122266144727,0.014886242016508063,0.17969058454036713,0.016956189647316933,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.17969058454036713,0.016956189647316933,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.15003228202519656,0.18053244553671882,0.1597181111574173,0.17953932285308838,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.1597181111574173,0.17953932285308838,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.18788366227970835,0.16345245093363034,0.19236208498477936,0.15759806334972382,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.19236208498477936,0.15759806334972382,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.24488374046046393,0.5058443306047536,0.24871057271957397,0.5251749157905579,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.24871057271957397,0.5251749157905579,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.3398738336930794,0.3953460171766262,0.3356083929538727,0.3835548162460327,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.3356083929538727,0.3835548162460327,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.10628367148342692,0.15146327672087878,0.104460209608078,0.14236216247081757,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.104460209608078,0.14236216247081757,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.19244007703563204,0.04496347214201262,0.20593692362308502,0.04105238988995552,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.20593692362308502,0.04105238988995552,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.35428258334073,0.30607605567851615,0.3504188060760498,0.29938939213752747,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.3504188060760498,0.29938939213752747,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.10925435577194387,0.1566469145323172,0.10493403673171997,0.15797819197177887,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.10493403673171997,0.15797819197177887,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.14065830243294178,0.10706741466381885,0.1361006498336792,0.10508926957845688,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.1361006498336792,0.10508926957845688,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.28107217172343346,0.20376337478992024,0.2736710011959076,0.190346360206604,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.2736710011959076,0.190346360206604,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.20586143126705275,0.2408890751920761,0.1916724592447281,0.23719137907028198,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.1916724592447281,0.23719137907028198,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.11423997868966307,0.1323866124221816,0.1041533574461937,0.11906994879245758,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.1041533574461937,0.11906994879245758,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.13884710601930408,0.3374550035213476,0.1487918645143509,0.3410477638244629,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.1487918645143509,0.3410477638244629,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.26582868900408035,0.07659167268387379,0.2652665376663208,0.0642668679356575,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.2652665376663208,0.0642668679356575,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.18292842434002352,0.23794893656164148,0.15237905085086823,0.24179086089134216,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.15237905085086823,0.24179086089134216,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.1588184427585256,0.19788679080469396,0.1553816944360733,0.19747579097747803,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.1553816944360733,0.19747579097747803,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.26634858732429423,0.2810495193061865,0.26718172430992126,0.28064078092575073,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.26718172430992126,0.28064078092575073,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.15770814994228696,0.31144299621255556,0.15113148093223572,0.32856500148773193,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.15113148093223572,0.32856500148773193,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.17819550458234198,0.14095522511010364,0.18434728682041168,0.1469217836856842,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.18434728682041168,0.1469217836856842,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.2523612871761894,0.27179445504194444,0.2622685730457306,0.2607499957084656,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.2622685730457306,0.2607499957084656,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.20352359339746035,0.08673465413478346,0.19445312023162842,0.09328488260507584,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.19445312023162842,0.09328488260507584,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.15956789748733105,0.2077861924766709,0.15970279276371002,0.19610589742660522,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.15970279276371002,0.19610589742660522,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.17391872604241654,0.06366160740137156,0.17355753481388092,0.07047193497419357,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.17355753481388092,0.07047193497419357,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.1058982338680038,0.15397084881627265,0.12180989980697632,0.1484132707118988,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.12180989980697632,0.1484132707118988,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.30892625853138783,0.22348116981259705,0.3242541253566742,0.20848619937896729,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.3242541253566742,0.20848619937896729,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.2998092980219982,0.24941268531850125,0.30360502004623413,0.2534317672252655,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.30360502004623413,0.2534317672252655,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.18589498426952958,0.1764657301053051,0.1921004205942154,0.17295892536640167,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.1921004205942154,0.17295892536640167,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.17066540945377162,0.18779717311282593,0.19306255877017975,0.17854353785514832,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.19306255877017975,0.17854353785514832,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.12201537639370942,0.3182470512802522,0.11704904586076736,0.3509063124656677,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.11704904586076736,0.3509063124656677,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.16196530462515488,0.15413280837440024,0.1571463942527771,0.1399822235107422,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.1571463942527771,0.1399822235107422,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.1905499951343288,0.09178235138380184,0.19671009480953217,0.08496148884296417,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.19671009480953217,0.08496148884296417,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.16973658065136274,0.06592968049735036,0.17329911887645721,0.0755426362156868,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.17329911887645721,0.0755426362156868,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.2664225101941176,0.3587952629727714,0.259966105222702,0.3482043743133545,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.259966105222702,0.3482043743133545,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.17111579293989998,0.1920188474748776,0.16696035861968994,0.18011021614074707,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.16696035861968994,0.18011021614074707,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.23507251523507341,0.1268964452987739,0.24744677543640137,0.13036108016967773,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.24744677543640137,0.13036108016967773,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.16367120377252695,0.2959220083122225,0.15953457355499268,0.29529720544815063,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.15953457355499268,0.29529720544815063,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,70,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.19577883447522684,0.12545498155564722,0.21314258873462677,0.11228523403406143,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,70,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.21314258873462677,0.11228523403406143,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.41254771159293646,0.8316798562353119,0.4318632185459137,0.8385101556777954,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.4318632185459137,0.8385101556777954,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.45383240966832555,0.8961743679570178,0.46623221039772034,0.8994726538658142,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.46623221039772034,0.8994726538658142,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.4382211833687802,0.8870297242078795,0.4493826627731323,0.8993178606033325,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.4493826627731323,0.8993178606033325,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.5792320243100857,0.9849408275720817,0.588265597820282,0.9857637286186218,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.588265597820282,0.9857637286186218,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.6802497302593059,0.8867531675648825,0.6675328612327576,0.8852077722549438,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.6675328612327576,0.8852077722549438,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.689967805490197,0.8929367604298115,0.7011013031005859,0.8908716440200806,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.7011013031005859,0.8908716440200806,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.5565167318955303,0.9792806636283713,0.5706542730331421,0.9811004400253296,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.5706542730331421,0.9811004400253296,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.49548434556209203,0.8457655754070702,0.5087051391601562,0.8470425605773926,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.5087051391601562,0.8470425605773926,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.41698816427683866,0.744305325718631,0.4329580068588257,0.7610571980476379,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.4329580068588257,0.7610571980476379,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.4603495934889818,0.8223246396576314,0.48533037304878235,0.8311261534690857,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.48533037304878235,0.8311261534690857,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.3133143414193928,0.8647800788359143,0.3266732394695282,0.8726256489753723,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.3266732394695282,0.8726256489753723,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.3579661261875425,0.9151177899183432,0.3726672828197479,0.9171895980834961,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.3726672828197479,0.9171895980834961,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,247,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.431924979575859,0.8611855229876458,0.46263980865478516,0.8675572872161865,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,247,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.46263980865478516,0.8675572872161865,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
